667,43881380,43880598,2013/08/09,869.52
668,43880366,43881414,2018/04/22,825.9
669,43881484,43880602,2008/11/01,561.38
670,43881210,43881447,2015/11/12,450.15
671,43879870,43880848,2023/01/15,866.72
672,43880663,43880933,2008/12/10,186.17
673,43879875,43881391,2006/08/21,618.07
674,43880169,43880270,2006/04/06,491.69
675,43879756,43880236,2009/09/07,317.59
676,43880391,43879593,2009/10/15,197.29
677,43880700,43881397,2001/02/09,84.46
678,43880011,43879951,2022/06/09,143.45
679,43881024,43880240,2001/03/29,929.28
680,43879927,43880910,2001/05/21,566.33
681,43880748,43881501,2000/12/10,125.96
682,43881052,43881430,2010/06/06,291.62
683,43880416,43880688,2021/12/15,719.09
684,43879873,43880258,2003/01/22,362.39
685,43881341,43881312,2021/07/14,547.67
686,43881343,43880263,2018/02/04,604.03
687,43879881,43879630,2018/12/25,616.9
688,43879758,43880548,2004/03/12,110.79
689,43880692,43879940,2004/08/01,598.06
690,43879812,43879811,2018/03/31,875.82
691,43881136,43881373,2015/06/15,976.13
692,43881206,43880554,2008/08/03,130.13
693,43880020,43881056,2015/10/01,982.4
694,43881354,43879940,2008/09/25,588.86
695,43881361,43881324,2013/11/23,902.43
696,43881420,43881393,2006/02/02,266.96
697,43879633,43879696,2008/04/08,164.47
698,43879905,43880528,2020/06/22,826.46
699,43881152,43879534,2011/12/30,379.51
700,43879678,43880218,2018/12/25,433.3
701,43880772,43879897,2010/09/11,844.44
702,43880727,43881417,2005/11/09,870.35
703,43880461,43881122,2014/04/27,23.57
704,43879540,43880859,2020/10/26,621.7
705,43881123,43880988,2018/03/13,63.93
706,43879850,43880573,2001/03/02,775.83
707,43881305,43880232,2013/03/01,447.12
708,43881289,43881459,2002/12/24,107.88
709,43879529,43880464,2009/09/20,452.09
710,43879938,43881065,2006/11/14,833.63
711,43879970,43879842,2008/09/06,273.5
712,43880453,43880496,2003/09/23,536.87
713,43880199,43880929,2013/06/22,144.17
714,43880592,43880548,2005/06/08,297.85
715,43879664,43880334,2007/10/31,191.53
716,43880162,43879638,2017/10/19,529.28
717,43879825,43879984,2002/01/29,161.79
718,43881167,43881249,2016/02/28,315.94
719,43879901,43880463,2012/06/13,10.28
720,43880333,43879812,2002/05/01,416.75
721,43880292,43880835,2003/07/03,235.2
722,43879894,43879830,2012/09/08,172.84
723,43879638,43879943,2011/03/01,320.0
724,43880614,43881505,2022/10/18,780.21
725,43880184,43881294,2015/03/02,146.11
726,43879923,43880202,2003/04/08,488.41
727,43879918,43881437,2022/02/24,173.37
728,43881498,43879705,2009/01/30,238.13
729,43880816,43879961,2020/07/08,266.3
730,43880738,43881461,2007/08/28,794.4
731,43880920,43880984,2012/08/12,848.88
732,43880185,43880530,2013/03/11,741.48
733,43881180,43880482,2015/11/23,482.6
734,43881291,43880028,2014/09/06,791.71
735,43881266,43881160,2014/12/20,625.32
736,43880999,43880659,2004/01/22,982.77
737,43880073,43880307,2002/05/22,169.34
738,43879529,43881207,2020/06/02,448.28
739,43879864,43879740,2006/02/27,769.79
740,43880655,43880380,2023/02/02,660.13
741,43879706,43881395,2005/10/08,369.58
742,43880833,43880039,2020/04/10,42.6
743,43881370,43881009,2004/06/13,493.99
744,43880375,43879518,2006/07/15,151.1
745,43881366,43879568,2018/08/07,258.7
746,43880784,43879679,2002/10/05,644.39
747,43880177,43879753,2016/07/07,574.5
748,43880656,43881004,2022/07/27,960.27
749,43879777,43881349,2007/02/22,664.5
750,43880075,43879663,2013/09/18,816.09
751,43881040,43881112,2013/08/14,86.87
752,43880107,43881376,2017/08/03,839.7
753,43880870,43881284,2016/04/26,88.53
754,43881276,43880489,2008/04/05,571.57
755,43879624,43880484,2004/12/21,295.81
756,43880304,43879668,2000/05/08,49.78
757,43879761,43881269,2015/10/17,688.52
758,43881331,43880128,2001/01/21,878.23
759,43879729,43880971,2001/12/02,141.26
760,43879913,43880831,2009/12/15,903.52
761,43879747,43880666,2001/05/09,104.08
762,43880641,43881107,2006/01/11,901.95
763,43880877,43880477,2014/03/28,9.94
764,43880834,43880021,2008/11/10,669.92
765,43881414,43880050,2015/09/13,148.1
766,43880056,43880156,2008/08/02,362.12
767,43881186,43881307,2013/04/17,501.0
768,43881456,43880533,2013/08/25,37.28
769,43881201,43880945,2001/09/20,205.24
770,43879773,43881340,2003/03/31,315.25
771,43880996,43881440,2002/04/05,885.74
772,43879696,43881453,2005/07/10,848.18
773,43881130,43880486,2011/01/12,115.91
774,43881106,43880445,2002/01/25,656.61
775,43880642,43880597,2011/01/19,234.61
776,43881032,43880695,2017/05/24,219.88
777,43881362,43881286,2001/01/06,17.46
778,43880932,43881374,2023/02/22,179.59
779,43880461,43880315,2006/05/19,989.22
780,43881267,43879520,2006/06/14,311.19
781,43880797,43881339,2001/07/04,912.36
782,43880018,43881410,2007/12/05,60.93
783,43880686,43881325,2022/05/17,731.15
784,43881341,43880853,2002/07/08,740.71
785,43880836,43879539,2019/04/04,490.65
786,43880939,43881360,2001/03/13,514.12
787,43880356,43880126,2018/09/19,312.99
788,43880434,43881482,2019/09/10,786.52
789,43881328,43879814,2006/08/26,396.46
790,43881394,43881314,2018/11/17,726.38
791,43879566,43879596,2014/02/23,167.92
792,43881160,43880247,2020/04/08,901.57
793,43881333,43880479,2005/07/11,524.25
794,43879744,43879632,2005/02/12,380.48
795,43879667,43880084,2000/12/28,629.34
796,43881452,43881476,2010/12/30,173.63
797,43880472,43879867,2019/12/17,751.3
798,43880671,43880751,2012/04/06,750.22
799,43879877,43881346,2002/10/21,885.55
800,43880342,43879753,2013/08/17,431.47
801,43880013,43879948,2001/11/27,708.4
802,43880516,43880460,2017/08/18,522.02
803,43880109,43880431,2007/09/12,463.48
804,43880087,43881236,2019/05/03,367.41
805,43880988,43881141,2004/01/03,477.96
806,43880321,43879971,2005/07/25,138.03
807,43880506,43880768,2011/04/23,894.06
808,43881473,43879628,2007/01/11,515.33
809,43879963,43879934,2010/05/04,896.56
810,43880326,43880950,2007/04/29,746.76
811,43880711,43880864,2007/08/02,892.95
812,43879578,43880329,2002/04/25,352.94
813,43881464,43880795,2021/03/23,956.14
814,43880503,43880840,2018/12/30,773.29
815,43881349,43879518,2008/06/28,654.35
816,43880449,43880446,2001/05/04,54.71
817,43881238,43881273,2018/08/29,187.35
818,43881371,43881037,2021/03/03,91.9
819,43880776,43880062,2007/07/14,165.65
820,43880503,43881277,2018/03/16,988.71
821,43880014,43879948,2016/09/23,548.05
822,43879565,43880086,2011/03/02,708.3
823,43880147,43879972,2007/05/15,672.78
824,43881307,43879965,2019/06/04,564.62
825,43879682,43879727,2014/08/15,111.62
826,43880631,43880283,2013/10/17,649.27
827,43881205,43879940,2009/05/02,612.71
828,43880135,43879564,2014/08/22,141.86
829,43879666,43879725,2013/08/23,377.43
830,43880687,43879558,2013/09/25,274.04
831,43880130,43880169,2020/10/10,197.89
832,43879515,43880019,2005/08/27,577.04
833,43881401,43880835,2010/03/30,581.94
834,43881169,43881263,2016/07/29,984.42
835,43879923,43881114,2004/09/26,854.1
836,43879591,43879693,2020/05/22,100.89
837,43881064,43880711,2009/02/20,616.69
838,43881258,43880854,2021/01/25,690.62
839,43880935,43880075,2008/04/21,484.08
840,43881204,43880651,2009/05/26,558.71
841,43880877,43880669,2000/08/06,231.23
842,43880229,43881091,2015/04/25,422.06
843,43880262,43880396,2022/04/24,73.81
844,43881470,43881180,2022/02/23,358.63
845,43880954,43880753,2009/06/07,691.69
846,43881303,43879682,2003/10/17,770.24
847,43880104,43881222,2007/07/25,91.41
848,43880003,43879593,2021/02/24,687.75
849,43880461,43879720,2000/07/08,478.6
850,43880525,43881231,2000/10/09,485.89
851,43879634,43880310,2021/03/09,471.53
852,43880994,43880391,2012/11/06,453.15
853,43880664,43881402,2006/06/14,450.68
854,43880772,43880476,2022/12/22,407.68
855,43879537,43880755,2007/10/21,246.57
856,43880538,43880167,2019/10/29,311.31
857,43879796,43880270,2015/04/19,824.78
858,43880725,43880895,2001/09/29,758.96
859,43881371,43880266,2004/06/09,230.37
860,43880059,43881093,2006/08/28,340.15
861,43880623,43879844,2019/08/19,135.1
862,43880999,43881165,2022/12/18,218.01
863,43880483,43879527,2013/01/01,403.61
864,43879688,43880297,2018/03/29,603.21
865,43879569,43880293,2013/10/26,288.46
866,43880753,43881002,2013/11/03,680.76
867,43881187,43881445,2002/09/26,845.61
868,43880348,43879897,2019/10/03,351.2
869,43879902,43880007,2003/10/16,376.75
870,43879863,43879527,2021/06/01,252.31
871,43879617,43880623,2016/05/03,981.12
872,43880291,43880117,2005/11/26,861.03
873,43880588,43879613,2010/12/22,931.43
874,43881446,43879870,2004/04/16,619.69
875,43879882,43881321,2018/11/24,122.56
876,43880298,43879650,2021/07/22,720.31
877,43880517,43879580,2018/02/09,414.23
878,43881116,43879553,2018/05/16,637.81
879,43880231,43881512,2006/01/06,737.5
880,43879648,43880430,2006/08/19,743.3
881,43880316,43881208,2007/01/06,641.56
882,43879785,43880086,2008/07/15,91.14
883,43880371,43879862,2023/02/08,753.97
884,43879826,43879964,2011/10/24,305.87
885,43879950,43880934,2001/12/29,715.32
886,43880194,43879746,2008/08/17,361.68
887,43881146,43880639,2012/11/04,989.57
888,43880181,43879622,2022/06/19,30.43
889,43879841,43881084,2005/05/10,472.49
890,43881237,43879881,2014/05/08,624.54
891,43880763,43880723,2016/10/04,405.69
892,43879834,43880373,2001/07/05,503.85
893,43880653,43879694,2020/06/12,676.28
894,43880807,43881317,2008/08/20,853.89
895,43879721,43881223,2008/01/13,822.54
896,43880340,43880829,2004/02/27,962.92
897,43880117,43880141,2017/11/21,774.05
898,43879766,43880329,2014/12/25,480.96
899,43880517,43881387,2011/11/04,544.03
900,43880989,43880891,2014/07/18,583.41
901,43881264,43880228,2000/08/13,737.51
902,43879802,43881303,2009/04/05,546.11
903,43881058,43880421,2014/11/30,767.45
904,43880786,43880852,2018/10/13,785.41
905,43881221,43880267,2007/10/17,6.57
906,43881305,43881255,2011/08/22,381.27
907,43879888,43881415,2010/09/03,263.69
908,43880590,43881274,2008/01/09,542.25
909,43879927,43881039,2011/01/08,311.01
910,43881048,43881162,2005/06/30,730.74
911,43880704,43880730,2016/01/07,173.42
912,43879633,43879516,2013/09/01,574.35
913,43881068,43879970,2018/05/31,22.98
914,43880920,43880839,2004/11/29,380.52
915,43880244,43879591,2017/06/27,210.0
916,43879892,43881035,2003/03/10,150.79
917,43880459,43881164,2012/08/28,827.96
918,43880185,43879980,2006/01/30,717.38
919,43881274,43881441,2014/02/27,786.56
920,43880850,43881198,2002/11/04,10.34
921,43881108,43881092,2021/03/09,262.7
922,43880446,43880702,2014/06/29,996.3
923,43879759,43880458,2002/05/19,548.37
924,43880723,43881028,2014/08/16,15.61
925,43880837,43881180,2008/04/30,840.5
926,43881425,43879700,2007/09/08,831.94
927,43880633,43879616,2017/11/30,572.3
928,43881064,43881245,2014/08/27,312.16
929,43880136,43881048,2001/12/15,217.93
930,43880223,43879553,2018/10/06,829.38
931,43879910,43881183,2017/01/14,747.06
932,43881132,43880137,2014/07/16,798.13
933,43879519,43880735,2017/02/19,692.26
934,43879661,43880826,2023/01/29,438.8
935,43880652,43879701,2007/06/04,260.55
936,43879648,43880749,2012/07/15,556.6
937,43880394,43879964,2006/06/10,950.33
938,43880257,43879911,2017/02/06,495.31
939,43879540,43880088,2010/07/22,17.36
940,43881449,43880362,2012/05/30,257.3
941,43881067,43880498,2022/06/12,815.07
942,43881486,43880332,2008/09/15,874.97
943,43880249,43879734,2009/06/29,719.84
944,43879960,43879918,2008/04/23,75.02
945,43881099,43880102,2010/10/19,732.14
946,43880413,43880871,2021/11/16,610.15
947,43881076,43880038,2016/12/01,103.2
948,43880369,43881056,2017/02/10,90.36
949,43879726,43881277,2011/09/12,289.07
950,43881265,43881248,2001/03/30,868.68
951,43879826,43880866,2017/02/21,700.33
952,43880866,43879682,2014/10/28,831.29
953,43880648,43879602,2001/01/18,494.96
954,43880421,43880259,2011/05/28,686.34
955,43880194,43879796,2012/04/22,711.34
956,43881320,43880469,2016/06/04,771.7
957,43879954,43881067,2002/04/18,335.37
958,43881308,43880158,2001/07/22,226.57
959,43881470,43881000,2000/06/16,768.64
960,43879835,43879958,2020/10/27,658.42
961,43880283,43880892,2005/02/09,144.69
962,43879665,43880911,2012/09/25,30.38
963,43881143,43881416,2002/10/10,272.26
964,43881373,43880703,2015/10/25,632.68
965,43880119,43879907,2010/08/18,432.51
966,43881067,43880727,2009/12/19,643.93
967,43880080,43880543,2004/04/28,666.54
968,43880832,43880022,2006/04/02,374.58
969,43880073,43880024,2007/01/17,917.42
970,43880649,43880795,2014/11/27,622.75
971,43880817,43880348,2021/10/09,872.81
972,43881041,43880851,2010/05/14,30.99
973,43881340,43880592,2005/01/20,356.95
974,43880972,43880927,2016/07/06,906.44
975,43879981,43880858,2013/07/17,573.11
976,43879802,43880748,2012/03/18,774.2
977,43881361,43879695,2011/10/17,629.07
978,43881349,43881101,2010/02/23,336.71
979,43879715,43881316,2003/02/15,461.32
980,43880712,43881059,2022/12/06,133.31
981,43879996,43880069,2009/12/05,52.72
982,43881358,43881351,2019/10/09,156.63
983,43881459,43879790,2010/04/24,551.69
984,43880503,43880920,2008/08/01,361.77
985,43881057,43880573,2020/12/22,133.5
986,43880831,43880814,2007/11/01,920.75
987,43880032,43880046,2001/10/03,795.57
988,43880814,43881017,2020/12/03,871.22
989,43881315,43881348,2008/04/23,965.43
990,43881339,43881213,2013/02/28,269.74
991,43879778,43881371,2013/09/12,426.23
992,43879957,43879888,2011/12/20,694.95
993,43880823,43881320,2016/05/22,88.26
994,43880289,43880191,2009/11/15,161.3
995,43881470,43881427,2001/04/04,587.43
996,43880598,43880114,2008/04/10,872.04
997,43881307,43880948,2010/06/04,940.66
998,43880844,43880931,2009/07/16,449.31
999,43881131,43880170,2010/03/26,703.09
1000,43880176,43879969,2000/05/17,834.23
